,Senior Citizen,Partner,Dependents,Tenure,Phone Service,Multiple Lines,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Paperless Billing,Monthly Charges,Total Charges,Churn,Internet Service_DSL,Internet Service_Fiber optic,Internet Service_No,Contract_Month-to-month,Contract_One year,Contract_Two year,Payment Method_Bank transfer (automatic),Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check
231,False,False,False,50,True,False,True,True,False,True,False,True,True,93.5,4747.5,False,False,True,False,True,False,False,False,True,False,False
232,False,False,False,1,True,False,True,False,False,False,False,True,True,84.6,84.6,True,False,True,False,True,False,False,False,False,False,True
233,False,False,False,72,True,False,False,False,False,False,False,False,False,20.25,1566.9,False,False,False,True,False,False,True,False,True,False,False
234,False,False,False,29,True,True,False,False,False,False,False,False,False,25.15,702.0,False,False,False,True,True,False,False,False,False,True,False
235,False,False,False,2,True,True,False,True,False,False,False,False,True,54.4,114.1,True,True,False,False,True,False,False,False,False,False,True
236,False,False,False,10,False,False,False,False,False,True,False,False,True,29.6,299.05,False,True,False,False,False,False,True,False,False,False,True
237,False,True,False,18,True,True,False,False,False,False,False,False,True,73.15,1305.95,False,False,True,False,True,False,False,False,False,True,False
238,True,False,False,11,True,False,False,True,False,False,True,True,True,95.0,1120.3,True,False,True,False,True,False,False,False,False,True,False
239,False,False,False,16,True,False,False,False,False,False,False,False,False,19.75,284.35,False,False,False,True,False,False,True,False,False,False,True
240,False,False,False,72,True,True,False,True,True,True,True,True,False,86.6,6350.5,False,True,False,False,False,False,True,True,False,False,False
241,False,False,False,72,True,True,False,True,True,True,True,True,False,109.2,7878.3,False,False,True,False,False,False,True,True,False,False,False
242,False,True,True,41,True,False,True,False,False,True,True,True,True,74.7,3187.65,False,True,False,False,False,True,False,False,True,False,False
243,True,True,False,65,True,False,True,True,True,False,False,True,False,94.4,6126.15,False,False,True,False,True,False,False,False,False,True,False
244,True,False,False,13,True,False,False,True,True,False,False,False,True,54.8,731.3,False,True,False,False,True,False,False,False,False,True,False
245,True,False,False,4,True,False,True,False,False,False,False,False,False,75.35,273.4,False,False,True,False,True,False,False,False,False,True,False
246,False,False,False,41,True,True,False,False,True,False,False,True,False,65.0,2531.8,False,True,False,False,False,True,False,False,False,False,True
247,True,False,False,15,True,False,False,True,False,False,False,False,True,74.4,1074.3,True,False,True,False,True,False,False,False,False,True,False
248,False,False,False,1,True,False,True,False,False,False,False,False,True,48.55,48.55,True,True,False,False,True,False,False,False,False,False,True
249,False,False,False,42,True,True,True,True,True,False,False,True,True,99.0,4298.45,False,False,True,False,False,True,False,False,False,True,False
250,False,True,False,51,True,False,True,True,True,False,True,False,True,93.5,4619.55,False,False,True,False,False,True,False,False,False,True,False
251,False,True,True,2,True,False,False,False,False,False,False,False,False,70.4,147.15,True,False,True,False,True,False,False,False,False,True,False
252,True,True,False,1,False,False,False,True,False,False,True,False,False,40.2,40.2,True,True,False,False,True,False,False,False,False,True,False
253,False,False,True,32,True,True,False,True,True,True,True,True,False,83.7,2633.3,False,True,False,False,False,True,False,False,True,False,False
254,False,False,False,10,True,False,False,False,False,False,False,False,True,19.85,193.05,False,False,False,True,True,False,False,False,False,False,True
255,False,True,True,67,False,False,False,True,True,True,True,True,True,59.55,4103.9,False,True,False,False,False,False,True,False,False,True,False
256,False,True,True,61,True,True,True,True,True,True,True,True,False,115.1,7008.15,False,False,True,False,False,False,True,False,True,False,False
257,False,False,False,50,True,True,True,True,True,True,True,True,False,114.35,5791.1,False,False,True,False,False,True,False,False,True,False,False
258,False,True,False,2,True,False,False,False,False,False,False,False,True,44.6,80.55,True,True,False,False,True,False,False,False,True,False,False
259,True,True,False,29,False,False,True,False,True,False,False,True,True,45.0,1228.65,False,True,False,False,True,False,False,False,False,True,False
260,True,False,False,3,False,False,False,False,True,False,False,True,True,41.15,132.2,True,True,False,False,True,False,False,False,False,True,False
261,True,False,False,13,True,True,False,True,True,False,True,True,True,106.9,1364.3,True,False,True,False,True,False,False,False,False,True,False
262,True,True,False,57,True,True,False,True,False,False,False,True,True,89.85,4925.35,False,False,True,False,True,False,False,False,False,True,False
263,False,False,False,31,False,False,True,True,False,True,False,True,True,49.85,1520.1,False,True,False,False,False,False,True,True,False,False,False
264,False,True,False,45,True,True,True,True,True,True,True,True,False,113.3,5032.25,False,False,True,False,False,True,False,False,False,False,True
265,False,True,True,61,True,True,True,True,True,True,True,True,False,88.1,5526.75,False,True,False,False,False,False,True,False,False,False,True
266,False,False,False,50,True,True,False,False,False,False,False,False,False,24.9,1195.25,False,False,False,True,False,False,True,True,False,False,False
267,True,False,False,19,True,False,True,True,False,True,True,True,True,105.0,2007.25,False,False,True,False,True,False,False,False,False,False,True
268,False,False,False,59,True,False,False,False,False,False,False,False,False,19.35,1099.6,True,False,False,True,False,False,True,False,False,False,True
269,False,True,False,71,True,True,False,False,False,False,False,False,True,24.25,1732.95,False,False,False,True,False,False,True,False,True,False,False
270,True,False,False,16,True,False,False,False,False,True,True,True,True,94.45,1511.2,True,False,True,False,True,False,False,False,False,True,False
271,False,True,False,57,True,False,True,True,False,True,False,False,True,59.75,3450.15,False,True,False,False,False,False,True,False,False,True,False
272,False,False,False,1,False,False,False,False,False,False,False,False,False,24.8,24.8,True,True,False,False,True,False,False,True,False,False,False
273,True,True,False,20,True,True,False,True,False,True,True,True,False,107.05,2172.05,False,False,True,False,True,False,False,False,False,True,False
274,False,False,False,1,True,False,False,False,False,False,False,False,False,70.6,70.6,True,False,True,False,True,False,False,False,False,False,True
275,False,True,False,5,True,True,False,True,False,True,False,False,True,85.4,401.1,True,False,True,False,True,False,False,False,False,True,False
276,False,True,False,52,True,True,False,True,True,False,True,True,True,105.05,5624.85,True,False,True,False,True,False,False,False,False,True,False
277,True,True,False,21,True,False,True,True,False,False,False,True,True,64.95,1339.8,False,True,False,False,True,False,False,True,False,False,False
278,False,False,False,14,False,False,False,False,True,True,True,True,True,55.0,771.95,False,True,False,False,True,False,False,False,False,True,False
279,False,False,False,5,True,False,False,True,False,False,False,False,False,50.55,244.75,False,True,False,False,True,False,False,True,False,False,False
280,False,False,False,6,True,False,True,True,False,False,False,False,False,55.15,322.9,False,True,False,False,True,False,False,False,False,False,True
281,False,False,False,10,True,False,False,True,False,False,False,False,False,51.2,498.25,False,True,False,False,True,False,False,False,False,True,False
282,False,False,True,1,True,True,False,False,False,False,False,False,False,25.4,25.4,False,False,False,True,True,False,False,False,False,False,True
283,False,False,False,68,True,True,True,False,False,False,False,False,False,54.45,3687.75,False,True,False,False,True,False,False,False,False,False,True
284,False,True,True,18,True,False,False,False,True,False,True,True,False,95.15,1779.95,True,False,True,False,True,False,False,False,False,False,True
285,False,False,False,22,True,True,False,False,False,False,False,False,True,76.0,1783.6,False,False,True,False,False,True,False,False,True,False,False
286,False,False,False,20,True,False,False,False,False,False,False,False,True,44.35,927.15,False,True,False,False,True,False,False,False,False,True,False
287,False,True,False,1,True,False,False,False,False,False,False,False,False,70.0,70.0,True,False,True,False,True,False,False,False,False,True,False
288,True,False,False,8,True,False,False,True,False,False,False,False,True,74.5,606.55,True,False,True,False,True,False,False,False,False,True,False
289,False,False,False,10,True,False,False,False,False,False,False,False,True,44.85,435.4,True,True,False,False,True,False,False,False,True,False,False
290,True,False,False,24,True,True,False,False,False,False,False,False,True,76.1,1712.7,True,False,True,False,True,False,False,False,False,True,False
291,False,False,False,35,True,False,True,True,True,False,False,False,False,61.2,2021.2,False,True,False,False,False,True,False,False,False,False,True
292,False,True,True,23,True,False,False,True,True,True,False,False,False,86.8,1940.8,False,False,True,False,False,True,False,False,False,False,True
293,True,False,False,6,True,False,False,False,False,False,True,True,True,89.35,567.8,False,False,True,False,True,False,False,False,False,True,False
294,False,False,False,12,True,False,False,False,False,False,False,False,False,19.7,220.35,False,False,False,True,True,False,False,False,False,False,True
295,False,False,False,1,True,False,False,False,False,False,False,False,False,20.25,20.25,False,False,False,True,True,False,False,False,False,False,True
296,False,True,True,71,True,False,False,False,True,False,False,False,False,76.05,5436.45,False,False,True,False,False,False,True,False,False,True,False
297,True,True,False,35,True,True,False,False,True,False,True,True,True,100.8,3437.5,False,False,True,False,True,False,False,False,False,True,False
298,False,True,True,40,True,True,False,False,True,False,True,True,True,74.55,3015.75,False,True,False,False,True,False,False,False,False,True,False
